"event_id","site_id","oem_group_id","command","power","dispatch_time","dispatch_status_code","response","event_processed_utc_time","created_at_utc"
"ca0c0d89-614d-4358-b31f-2cb27a29cf5f","400000837","DSGS_SAN_DIEGO_GAS_ELECTRIC_CO","DISCHARGE_TO_HOME_AND_GRID","21,520","2026-05-12 07:17:11.000","200","Success","2026-05-12 07:17:12.4023974","2026-05-12 07:17:13.2085612"
